Category,Sub_Category,Machine,Model,Product_Code,Product_Name,Unit,Qty,Part_Number,Brand,Product_Type,Import_Type,Country_Of_Orgin,Serial_NO,Store,Rack,Bin,Status
,,,,,Differential Pressure Switch,Pcs,1,P/N-942000207001,,,,,,,,,
,,,,,Inductive Proximity Switch,Pcs,1,P/N-94200207001,,,,,,,,,
,,,,,Inductive Proximity Switch,Pcs,2,P/N-136082205047,,,,,,,,,
,,,,,Inductive Proximity Switch,Pcs,2,P/N-136082205095,,,,,,,,,
,,,,,Inductive Proximity Switch,Pcs,1,P/N-137182205044,,,,,,,,,
,,,,,Inductive Proximity Switch,Pcs,2,P/N-136082205046,,,,,,,,,
,,,,,Inductive Proximity Switch,Pcs,1,P/N-136082205046,,,,,,,,,
,,,,,Light Barrier 24v(DC),Pcs,1,P/N-136082905254,,,,,,,,,
,,,,,Light Barrier 24v(DC),Pcs,1,P/N-136082905253,,,,,,,,,
,,,,,Inductive Proximity Switch,Pcs,1,P/N-136082205095,,,,,,,,,
,,,,,Inductive Proximity Switch,Pcs,1,P/N-136082205046,,,,,,,,,
,,,,,Cable DXx95x3(B91B92) GEM (Rieter Drawing ),Pcs,1,P/N-10713137,,,,,,,,,
,,,,,Bulb 30v5w,Pcs,1,(P/N-10572768),,,,,,,,,
,,,,,Brush D4x15,Pcs,2,(P/N-155442),,,,,,,,,
,,,,,Bulb 30v5w,Pcs,1,(P/N-10572768),,,,,,,,,
,,,,,Brush D4x15,Pcs,1,(P/N-155442),,,,,,,,,
,,,,,Light Barrier ,Pcs,1,(P/N-10785907),,,,,,,,,
,,,,,RPM Transmitter B2 GEM,Pcs,1,P/N-10657475,,,,,,,,,
,,,,,Switch S41 GEM,Pcs,1,(P/N-10533108),,,,,,,,,
,,,,,Sensor B49 TWIN,Pcs,1,(P/N-10787784),,,,,,,,,
,,,,,Sensor B45 GVZ,Pcs,1,(P/N-10836998),,,,,,,,,
,,,,,Sensor B4-R TWIN,Pcs,1,(P/N-10706403),,,,,,,,,
,,,,,RPM Transmitter B2 GVZ,Pcs,3,P/N-11035170,,,,,,,,,
,,,,,Opto Inter face PNPS 24v(DC),Pcs,1,P/N-10617206,,,,,,,,,
,,,,,Pressure Switch B5 SMC,Pcs,1,P/N-101900934,,,,,,,,,
,,,,,Magnetic Field Sensor S2225008M,Pcs,1,P/N-10567177,,,,,,,,,
,,,,,Initiator B4 D45,Pcs,2,P/N-10606181,,,,,,,,,
,,,,,Sensor B4-L TWIN,Pcs,Nil,P/N-10689951,,,,,,,,,
,,,,,Ligh Scanner B24-LS1 TWIN,Pcs,1,P/N-10983876,,,,,,,,,
,,,,,Initiator B28 TWIN,Pcs,2,P/N-10706202,,,,,,,,,
,,,,,Sensor B41 TWIN,Pcs,1,P/N-10706389,,,,,,,,,
,,,,,Pressure Switch 2.5-50MBAR,,,P/N-10692875,,,,,,,,,
,,,,,Holder Limit Switch,Pcs,1,P/N-10705478,,,,,,,,,
,,,,,Sensor Module D45,Pcs,1,P/N-10578581,,,,,,,,,
,,,,,Module RCS 24V(DC),Pcs,1,P/N-158599,,,,,,,,,
,,,,,Buffer Unit,Pcs,1,(P/N-10541587),,,,,,,,,
,,,,,Initiator B3,Pcs,3,(P/N-10212050),,,,,,,,,
,,,,,Light Scanner B24-RS1 TWIN,Pcs,1,P/N-10984152,,,,,,,,,
,,,,,Signal lamp AC/DC 12-48,Pcs,1,P/N-10661417,,,,,,,,,
,,,,,Limite Switch H1NGE 20E,Pcs,1,P/N-10211026,,,,,,,,,
,,,,,Sensor Module D45,Pcs,1,P/N-10578581,,,,,,,,,
,,,,,Pressure Transmeter 0-20MBAR,Pcs,1,P/N-10768942,,,,,,,,,
,,,,,Opto Inter Face24v(DC),Pcs,1,P/N-10134464,,,,,,,,,
,,,,,Combination Module ,Pcs,1,P/N-10043381,,,,,,,,,
,,,,,Initiator B44 GEM,Pcs,2,P/N-10544387,,,,,,,,,
,,,,,Initiator B41 GEM,Pcs,2,P?N-10533143,,,,,,,,,
,,,,,Frequency Converter T1000DS,Pcs,1,P/N-11001121,,,,,,,,,
,,,,,Sensor Proximity FL2R-4J6HD,Pcs,5,P/N-67213-00003,,,,,,,,,
,,,,,PLC Out Unit (FX2N-8EYR),Pcs,1,P/N-64452-20003,,,,,,,,,
,,,,,PLC CPU FZ1-60MR,Pcs,1,P/N-64482-10001,,,,,,,,,
,,,,,Power Relay MY2Z100V(DC),Pcs,2,P/N-62415-51001,,,,,,,,,
,,,,,Sensor Photo (Photo Switch),Pcs,3,P/N-PEX-205C,,,,,,,,,
,,,,,Sensor Photo HP100-A1,Pcs,5,P/N-67123-10012,,,,,,,,,
,,,,,Sensor Photo E3S-AT61,Pcs,5,P/N-67111-10002,,,,,,,,,
,,,,,Sensor wire Harness Assy,Pcs,3,P/N-D8206-90710-00,,,,,,,,,
,,,,,Pressure Switch PU3-03-26,Pcs,2,P/N-75214-30321,,,,,,,,,
,,,,,Oil Pump Motor ,Pcs,1,P/N-DM109ABA-1006,,,,,,,,,
,,,,,FAN T300P54H-39TP INV,Pcs,1,P/N-61314-00000-00,,,,,,,,,
,,,,,Amplifier VLASX-050T6,Pcs,1,P/N-61550-01000-00,,,,,,,,,
,,,,,Magnetic Contactor S-N65,Pcs,1,P/N-62310-01030,,,,,,,,,
,,,,,Magnetic Contactor SD-Q111B,Pcs,1,P/N-62312-01005,,,,,,,,,
,,,,,Relay Control HJ2-L-24v(DC),Pcs,1,P/N-62430-01002,,,,,,,,,
,,,,,Relay Control HJ2-L-24v(DC),Pcs,1,P/N-62450-01000-00,,,,,,,,,
,,,,,Limit Switch 1VAP2-6,Pcs,1,P/N-62601-03001,,,,,,,,,
,,,,,Limit Switch K244GR-2S,Pcs,1,P/N-62602-00000,,,,,,,,,
,,,,,Proximity Switch FL-2R-4J6HD3M,Pcs,1,P/N-67210-11014,,,,,,,,,
,,,,,Encoder TS5014N61,Pcs,1,P/N-67502-02011-0B,,,,,,,,,
,,,,,Encoder TS5612N254,Pcs,1,P/N-67521-00002-0A,,,,,,,,,
,,,,,Connector Blue (6x1/8),Pcs,1,P/N-74421-06001,,,,,,,,,
,,,,,Connector Blue (8x1/8),Pcs,1,P/N-74421-08001,,,,,,,,,
,,,,,Print Board Signal I/F FL,Pcs,1,P/N-F9760-00000-0A,,,,,,,,,
,,,,,Power Supply DPC-300H2,Pcs,1,P/N-F9800-10000-0A,,,,,,,,,
,,,,,Board Photo Switch PJ-3G-883B,Pcs,1,P/N-F9850-03020-0C,,,,,,,,,
,,,,,Switch Receiver  PHR1,Pcs,1,P/N-F9851-15010-00,,,,,,,,,
,,,,,Switch Light -Source PHLO,Pcs,1,P/N-9851-16000-00,,,,,,,,,
,,,,,Print Board CPU,Pcs,1,P/N-R9700-00201-0D,,,,,,,,,
,,,,,Print Board I/01,Pcs,1,P/N-R9701-00401-00,,,,,,,,,
,,,,,Print Board I/02,Pcs,1,P/N-R9701-00501-00,,,,,,,,,
,,,,,Power Supply PS-G10129,Pcs,1,P/N-R9706-30000-0A,,,,,,,,,
,,,,,Display Assy F-Panal 12.11NC,Pcs,1,P/N- V9721-01011-0B,,,,,,,,,
,,,,,Switch AssyReceiver PHR001,Pcs,2,P/N-F9851-04190-00,,,,,,,,,
,,,,,Board Photo Switch PJ-3G-884,Pcs,1,P/N-F9850-03030-03/F9850-03030-00,,,,,,,,,
,,,,,Switch Assy Light- Source PHL201,Pcs,2,P/N-F9851-03111-00,,,,,,,,,
,,,,,Electromagnetic Clutch ,Pcs,1,P/N-EL-03612073,,,,,,,,,
,,,,,Clutch Carrier EL03612065,Pcs,1,,,,,,,,,,
,,,,,Rubber Bushing 03695385,Pcs,71,P/N-EL-42323,,,,,,,,,
,,,,,Board 6xK19810,Pcs,1,P/N-EL41339,,,,,,,,,
,,,,,Nut 6xA64359,Pcs,389,(P/N-EL41341),,,,,,,,,
,,,,,Plug ,Pcs,404,(P/N-EL52550078),,,,,,,,,
,,,,,Auxiliary Contact PK22E,Pcs,4,P/N-EL-42101,,,,,,,,,
,,,,,Fuse Carrier ,Pcs,80,(P/N-EL-42370),,,,,,,,,
,,,,,Nut 6xA64359,Pcs,308,P/N-EL-41341),,,,,,,,,
,,,,,Cord 6XK76003,Pcs,125,(P/N-EL-41691),,,,,,,,,
,,,,,Glass Tube SV199,Pcs,800,P/N-EL-41402,,,,,,,,,
,,,,,Screw 6XA07407,Pcs,500,P/N-EL-42324),,,,,,,,,
,,,,,Rubber Bushing 03695385,Pcs,300,P/N-EL-42323,,,,,,,,,
,,,,,Board 6xK19810,Pcs,90,P/N-EL-41339,,,,,,,,,
,,,,,Bearing 6XA58907,Pcs,250,P/N-EL-41340,,,,,,,,,
,,,,,Bushing 6XA25600,Pcs,200,P/N-EL-41513,,,,,,,,,
,,,,,ARM6XF19213,Pcs,100,P/N-EL-40841,,,,,,,,,
,,,,,Coil Assy.06xk595020,Pcs,50,P/N-EL-41307,,,,,,,,,
,,,,,Board with Connector 6XF82689,Pcs,200,P/N-EL-42247,,,,,,,,,
,,,,,Plug6XA42516,Pcs,300,(P/N-EL-40550),,,,,,,,,
,,,,,Hex Nut BM4,Pcs,700,(P/N-900-439-006),,,,,,,,,
,,,,,Body C83 6xA42349,Pcs,50,P/N-EL-38092,,,,,,,,,
,,,,,Rectifier,Pcs,1,P/N-EL-765500204),,,,,,,,,
,,,,,Red Contact 6XFB16.96,Pcs,400,P/N-EL-40779,,,,,,,,,
,,,,,Main Board(N62P20911)1NV45KW,Pcs,2,P/N-64310-10047-45KWR,,,,,,,,,
,,,,,Bottom Sheet RX240,Pcs,4,P/N-R9707-00100-00,,,,,,,,,
,,,,,Print Board CPURX240 (1),Pcs,1,,,,,,,,,,
,,,,,R9700-00110-00/R9700-00111-00,,,,,,,,,,,,
,,,,,Motor +AMP for Ring Rail RX240,Pcs,1,P/N-61541-00014-0B9Y,,,,,,,,,
,,,,,Power Supply PS5025-01,Pcs,1,P/N-R9706-10010--0B,,,,,,,,,
,,,,,Encoder (TS5610N2398BIT),Pcs,2,P/N-67502-00002/67502-00001,,,,,,,,,
,,,,,Fuse 1000FH-175,Pcs,6,P/N-62250-01006,,,,,,,,,
,,,,,Board Clipper(62P40600=2)1NV,Pcs,10,P/N-64310-10045,,,,,,,,,
,,,,,Encoder (TS5610N2398Bit,Pcs,2,P/N-67502-00002/67502-00001,,,,,,,,,
,,,,,Board HCT-SUB(n62P3036=11)1NV,Pcs,2,P/N-64310-10048,,,,,,,,,
,,,,,Boad Panel (N62P30328=1)1NV,Pcs,2,P/N-64310-10049,,,,,,,,,
,,,,,Motor Fan CN52B5,Pcs,4,P/N-61301-00003,,,,,,,,,
,,,,,Relay Keep HH52P-R,Pcs,3,P/N-62491-00000,,,,,,,,,
,,,,,Timer ST7P-4 30SEC,Pcs,5,P/N-62501-00003,,,,,,,,,
,,,,,Relay HH54P-L(AC100/110v),Pcs,10,P/N-62415-13000,,,,,,,,,
,,,,,Encoder (TS5610N2398Bit,Pcs,2,P/N-67502-00002,,,,,,,,,
,,,,,Magnetic Brake ,set,3,,,,,,,,,,
,,,,,PLC+Display (Siemens),Pcs,1,,,,,,,,,,
,,,,,Oil Pressure Switch Assy,Pcs,5,P/N-75211-00001,,,,,,,,,
,,,,,Motor (DME60B8HF75B24v(DC),Pcs,2,P/N-61405-00000,,,,,,,,,
,,,,,Power Supply PS5025-01,Pcs,1,P/N-9706-10010-0B/R9703-00001-00),,,,,,,,,
,,,,,Display LCD DisPo1,Pcs,1,P/N-R9703-00002-0B/R9703-00001-00),,,,,,,,,
,,,,,Clutch Assy KEB0703110DC24v,Pcs,4,P/N-63515-00001-0A,,,,,,,,,
,,,,,PCB AssyPackage C/V,Pcs,1,P/N-21C-N2020-502,,,,,,,,,
,,,,,PCB Assy (Can Gate way),Pcs,1,P/N-MES-N4020-504,,,,,,,,,
,,,,,PCB Assy (SLAVE) I/O 5/5 ,Pcs,1,P/N-9C1-N1600-501,,,,,,,,,
,,,,,PCB Assy,Pcs,1,(P/N-9C1-N102A-501),,,,,,,,,
,,,,,PCB Assy,Pcs,1,P/N-9C1-N104A-501),,,,,,,,,
,,,,,PCB Assy,Pcs,1,(P/N-9C1-N1610-501),,,,,,,,,
,,,,,PCB Assy,Pcs,1,(P/N-9C1-N2010-502),,,,,,,,,
,,,,,PCB Assy,Pcs,1,(P/N-9C1-N1050-504),,,,,,,,,
,,,,,PCB Assy,Pcs,1,(P/N-9C1-N103A-501),,,,,,,,,
,,,,,PCB Assy,Pcs,1,(P/N-9C1-N1060-504),,,,,,,,,
,,,,,PCB Assy,Pcs,1,P/N-9C1-N2020-511),,,,,,,,,
,,,,,PCB Assy,Pcs,1,(P/N-9C1-N200A-501),,,,,,,,,
,,,,,PCB Assy,Pcs,1,(P/N-9C1-N1000-511),,,,,,,,,
,,,,,PCB Assy,Pcs,1,(P/N-9C1-MES-N2100-502),,,,,,,,,
,,,,,PCB Assy,Pcs,1,(P/N-9C1-MES-N2110-521),,,,,,,,,
,,,,,Converter ,Pcs,1, (P/N-9C1-N1010-430),,,,,,,,,
,,,,,Sensor Comp,Pcs,3,(P/N-9C1-4000-4A),,,,,,,,,
,,,,,Terminal Block,Pcs,1,(Z08-34607-00),,,,,,,,,
,,,,,Power Supply 24v(DC),Pcs,1,P/N-Z08-22588-00,,,,,,,,,
,,,,,Solenoid Valve,Pcs,3,P/N-Z90-73150-00),,,,,,,,,
,,,,,Solenoid Valve,Pcs,3,P/N-Z90-45974-02),,,,,,,,,
,,,,,Solenoid Valve,Pcs,1,(P/N-Z90-68189-02),,,,,,,,,
,,,,,Cable Assy,Pcs,6,(P/N-Z90-79320-00),,,,,,,,,
,,,,,Solenoid Valve,Pcs,3,(P/N-Z90-66266-02),,,,,,,,,
,,,,,Solenoid Valve,Pcs,1,P/N-Z90-67726-01),,,,,,,,,
,,,,,Solenoid Valve,Pcs,1,(P/N-Z90-67716-04),,,,,,,,,
,,,,,Motor ,Pcs,1,(P/N-Z90-72253-00),,,,,,,,,
,,,,,Solenoid Valve,Pcs,1,(P/N-9C1-LS010-61),,,,,,,,,
,,,,,Motor,Pcs,1,(P/N-Z90-71871-00),,,,,,,,,
,,,,,Motor ,Pcs,1,P/N-Z90-71870-00),,,,,,,,,
,,,,,Motor ,Pcs,1, (P/N-Z90-73322-00),,,,,,,,,
,,,,,Motor ,Pcs,1,(P/N-Z90-71876-00),,,,,,,,,
,,,,,Motor ,Pcs,1,(P/N-Z90-71873-00),,,,,,,,,
,,,,,Motor ,Pcs,1,(P/N-Z90-71869-00),,,,,,,,,
,,,,,Motor ,Pcs,1,P/N-Z90-71875-00),,,,,,,,,
,,,,,Motor ,Pcs,1, (P/N-Z90-71875-00),,,,,,,,,
,,,,,Motor,Pcs,1,(P/N-Z90-71872-00),,,,,,,,,
,,,,,Sensor ,Pcs,3, (P/N-Z90-75125-00),,,,,,,,,
,,,,,Fuse,Pcs,1,(p/N-Z08-15899-00),,,,,,,,,
,,,,,Sensor ,Pcs,3,(P/N-9C1-GW010-50),,,,,,,,,
,,,,,Sensor ,Pcs,3, (P/N-921A-LW930-54),,,,,,,,,
,,,,,Sensor ,Pcs,3,(P/N-91C-GW020-51),,,,,,,,,
,,,,,Fuse,Pcs,2,(p/N-Z08-24023-00),,,,,,,,,
,,,,,Fuse,Pcs,2,(p/N-Z07-84493-00),,,,,,,,,
,,,,,Fuse,Pcs,2,(p/N-Z06-67606-30),,,,,,,,,
,,,,,Inverter 7.5kw400v,Pcs,1,P/N-Z07-90781-00,,,,,,,,,
,,,,,Motor,Pcs,2,(P/N-9C1-12500-45),,,,,,,,,
,,,,,CPU,Pcs,1,(p/N-Z90-72823-09),,,,,,,,,
,,,,,PCB Assy,Pcs,1,(P/N-9C1-N1610-501),,,,,,,,,
,,,,,Sensor Assy,Pcs,1,(P/N-9C1-LW920-50),,,,,,,,,
,,,,,Sensor ,Pcs,1,(P/N-Z90-75125-00),,,,,,,,,
,,,,,Sensor ,Pcs,1, (P/N-9C1-GW010-50),,,,,,,,,
,,,,,Sensor ,Pcs,1,(P/N-Z90-87157-00),,,,,,,,,
,,,,,Sensor ,Pcs,1,(P/N-9C1-4000-4B),,,,,,,,,
,,,,,PCB Assy,Pcs,1,(P/N-9C1-N1080-500),,,,,,,,,
,,,,,PCB Assy,Pcs,1,(P/N-9C1-N1600-502),,,,,,,,,
,,,,,PCB Assy,Pcs,1,(P/N-9C1-N2020-502),,,,,,,,,
,,,,,PCB Assy,Pcs,1,(P/N-9C1-N2020-511),,,,,,,,,
,,,,,PCB Assy,Pcs,1,(P/N-9C1-N1070-501),,,,,,,,,
,,,,,PCB Assy,Pcs,1,(P/N-9C1-N2010-502),,,,,,,,,
,,,,,Solenoid Valve ,Pcs,1,(P/N-Z90-68189-02),,,,,,,,,
,,,,,Solenoid Valve ,Pcs,1,(P/N-Z90-67726-01),,,,,,,,,
,,,,,Solenoid Valve ,Pcs,1,(P/N-9C1-LS010-61),,,,,,,,,
,,,,,Solenoid Valve ,Pcs,1,(P/N-Z90-66266-02),,,,,,,,,
,,,,,Solenoid Valve ,Pcs,1,(P/N-Z90-45974-02),,,,,,,,,
,,,,,Solenoid Valve ,Pcs,1,(P/N-Z90-73150-00),,,,,,,,,
,,,,,Solenoid Valve ,Pcs,1,(P/N-Z90-67716-04),,,,,,,,,
,,,,,Power Supply ,Pcs,1,(P/N-Z08-22588-00),,,,,,,,,
,,,,,Terminal Block,Pcs,1,(P/N-Z08-34607-00),,,,,,,,,
,,,,,Bearing Center Comp,Pcs,1,(9C1-15100-47),,,,,,,,,
,,,,,Cable Assy,Pcs,2,(P/N-Z90-85133-00),,,,,,,,,
,,,,,Plate Assy,Pcs,2,(P/N-9C1-25050-51),,,,,,,,,
,,,,,Bearing Center Comp,Pcs,1,(9C1-16110-42),,,,,,,,,
,,,,,Fuse ,Pcs,1,(P/N-Z08-15899-00),,,,,,,,,
,,,,,Shaft Assy,Pcs,1,(21A-5603G-40),,,,,,,,,
,,,,,Fuse ,Pcs,2,(P/N-Z08-24023-00),,,,,,,,,
,,,,,Fuse ,Pcs,2,(P/N-Z07-84493-00),,,,,,,,,
,,,,,Fuse ,Pcs,2,(P/N-Z08-06229-00),,,,,,,,,
,,,,,Fuse ,Pcs,2,(P/N-Z06-67606-30),,,,,,,,,
,,,,,Motor Comp,Pcs,1,P/N-9C1-12500-47),,,,,,,,,
,,,,,Converter AC/DC,Pcs,1,P/N-9C1-N1700-40,,,,,,,,,
,,,,,Clearer Head ( Uster),Pcs,1,,,,,,,,,,
,,,,,Sensor Comp,Pcs,1,(P/N-9C1-40000-4B),,,,,,,,,
,,,,,Sensor Comp,Pcs,1,(P/N-9C1-LW970-50),,,,,,,,,
,,,,,Sensor Comp,Pcs,1,(P/N-Z90-94785-00),,,,,,,,,
,,,,,Sensor Comp,Pcs,1,(P/N-Z90-75125-01),,,,,,,,,
,,,,,Solenoid Valve ,Pcs,1,(P/N-Z90-73150-00),,,,,,,,,
,,,,,Solenoid Valve ,Pcs,1,(P/N-Z90-70447-00),,,,,,,,,
,,,,,Solenoid Valve ,Pcs,1,(P/N-Z90-45974-02),,,,,,,,,
,,,,,Solenoid Valve ,Pcs,1,(P/N-Z90-66266-02),,,,,,,,,
,,,,,Solenoid Valve ,Pcs,1,(P/N-Z90-67726-01),,,,,,,,,
,,,,,Solenoid Valve ,Pcs,1,(P/N-Z90-90298-00),,,,,,,,,
,,,,,Terminal Block,Pcs,1,P/N-Z08-34607-00),,,,,,,,,
,,,,,Power Supply,Pcs,1,(P/N-Z08-22588-00),,,,,,,,,
,,,,,PCB Assy,Pcs,1,P/N-9C1-N1080-510),,,,,,,,,
,,,,,PCB Assy,Pcs,1,(P/N-9C1-N1610-510),,,,,,,,,
,,,,,PCB Assy,Pcs,1,(P/N-9C1-N2010-502),,,,,,,,,
,,,,,PCB Assy,Pcs,1, (P/N-9C1-N2020-511),,,,,,,,,
,,,,,PCB Assy,Pcs,1, (P/N-9C1-N1070-501),,,,,,,,,
,,,,,Fuse ,Pcs,1, (P/N-Z08-15899-00),,,,,,,,,
,,,,,Fuse 1A ,Pcs,2,(P/N-Z08-06229-00),,,,,,,,,
,,,,,Fuse 2A ,Pcs,2, (P/N-Z06-67606-30),,,,,,,,,
,,,,,Fuse 2A ,Pcs,2,(P/N-Z06-84493-00),,,,,,,,,
,,,,,Fuse 15A ,Pcs,2, (P/N-Z08-24023-00),,,,,,,,,
,,,,,Sensor ,Pcs,1,(P/N-9C1-GW020-51),,,,,,,,,
,,,,,Sensor ,Pcs,1,(P/N-9C1-GW010-50),,,,,,,,,
,,,,,Cable Assy,Pcs,2,(p/N-Z90-96695-00),,,,,,,,,
,,,,,Motor Comp,Pcs,1,(p/N-9C1-12500-41),,,,,,,,,
,,,,,Display (LCD) Assy,Pcs,2,P/N- 008-LM02A-P1),,,,,,,,,
,,,,,PCB (Ten-Key),Pcs,1,P/N-MES-E902A-51),,,,,,,,,
,,,,,PCB Assy (Bal-Con),Pcs,10,P/N-21C-N1300-501),,,,,,,,,
,,,,,Gate Feeler DS2575A,Pcs,8,P/N-Z90-54259-02,,,,,,,,,
,,,,,Sensor (Drum),Pcs,85,P/N-008-GW010-51,,,,,,,,,
,,,,,PCB Assy (DRV) Drum& Cam,Pcs,1,P/N- 21C-N1110-501,,,,,,,,,
,,,,,Motor (STD) ,Pcs,3,(P/N- Z90-52610-00H),,,,,,,,,
,,,,,Battery 3V(P/N- Z90-04930-53),Pcs,5,(P/N- Z90-04930-53),,,,,,,,,
,,,,,Motor (Tensor) 2.5w,Pcs,48,P/N-008-E000M-52C,,,,,,,,,
,,,,,Pull Batton,Pcs,174, (P/N-008-55190-6AH),,,,,,,,,
,,,,,Motor 25w4P,Pcs,1,(P/N-Z90-70097-00X),,,,,,,,,
,,,,,Moto 23KM,Pcs,1,(p/N- Z90-54435-02),,,,,,,,,
,,,,,Drum Motor Comp,Pcs,1,P/N- 21A- 3550B-4K,,,,,,,,,
,,,,,Fan T750D 40/43w,Pcs,5,P/n-Z06-87817-10,,,,,,,,,
,,,,,Drum Motor Comp,Pcs,4,P/N-21A-3550B-4K,,,,,,,,,
,,,,,Motor (Stepping),Pcs,5,P/N-Z90-52610-00H,,,,,,,,,
,,,,,Motor (STP) 23KM3.7v 0.8A,Pcs,5,P/N-Z90-54435-02,,,,,,,,,
,,,,,Solenoid Assy (Gate Tensor),Pcs,5,P/N-21A-LW-30B-62,,,,,,,,,
,,,,,Motor GP 7201M+8NS60B225w,Pcs,3,P/N-Z90-70097-00X,,,,,,,,,
,,,,,PCB Assy (DRV) Drum& Cam,Pcs,5,P/N-21C-N1110-501,,,,,,,,,
,,,,,PCB Assy (Unit MPC Main),Pcs,3,P/N-21C-N105A-512,,,,,,,,,
,,,,,PCB Assy (MPC DC/AC) AW,Pcs,4,P/N-21C-N1010-509,,,,,,,,,
,,,,,PCB Assy (Unit Middle Frame ),Pcs,5,P/N-21C-N1500-510,,,,,,,,,
,,,,,PCB Assy (BK-P)FAC,Pcs,1,P/N-MES-N1040-500,,,,,,,,,
,,,,,PCB Assy (SER/PARAIF),Pcs,1,P/N-MES-N928A-501,,,,,,,,,
,,,,,Sensor Assy (EW550),Pcs,50,P/N-21A-GW010-40,,,,,,,,,
,,,,,PCB Assy ( Power Fail),Pcs,1,P/N-008- N2150-50,,,,,,,,,
,,,,,Switch Reed,Pcs,100,P/N-Z90-40-193-50,,,,,,,,,
,,,,,Power Supply 100v24v(DC),Pcs,1,P/N-Z07-20742-00,,,,,,,,,
,,,,,Power Supply 100v24v(DC),Pcs,1,P/N-Z07-20744-60,,,,,,,,,
,,,,,Power Supply 100vDC 5v/5A,Pcs,1,P/N-Z07-20743-80,,,,,,,,,
,,,,,Balcon SV Assy,Pcs,1,P/N-21A- LW49A-60,,,,,,,,,
,,,,,Solenoid Valve ,Pcs,1,P/N-Z90-45976-00,,,,,,,,,
,,,,,Solenoid Valve ,Pcs,1,P/N- Z90-43249-00,,,,,,,,,
,,,,,Solenoid Valve ,Pcs,1,P/N- Z90-43914-01,,,,,,,,,
,,,,,Solenoid Valve ,Pcs,1,P/N- Z90-46177-00,,,,,,,,,
,,,,,Converter Ready Cable Assy,Pcs,1,P/N-21A-LH180-60,,,,,,,,,
,,,,,CBL Assy  Z90-40629-51,Pcs,1,,,,,,,,,,
,,,,,Inverter fan (Z07-32060-00),Pcs,1,,,,,,,,,,
,,,,,BTTRY CR 2450,Pcs,2,P/N-Z60-26492-00C,,,,,,,,,
,,,,,Fuse CR 2LS,Pcs,2,P/N-Z07-25056-00,,,,,,,,,
,,,,,Fuse (Glass) FGMB,Pcs,5,,,,,,,,,,
,,,,,P/N- Z06-07417-A0,,,,,,,,,,,,
,,,,,Fuse (Glass),Pcs,5,P/N- Z06-67606-30,,,,,,,,,
,,,,,Package Sensor ,Pcs,1,P/N-21A-GW020-50,,,,,,,,,
,,,,,Motor Assy (Z90-35196-08X),Pcs,1,,,,,,,,,,
,,,,,Motor (Z90-35196-51),Pcs,1,,,,,,,,,,
,,,,,Motor GP 720,Pcs,1,(P/N-Z90-70097-00X),,,,,,,,,
,,,,,Solenoid Valve Balcon,Pcs,6,P/N-21A-LW49A-61,,,,,,,,,
,,,,,Solenoid Valve ,Pcs,2,(P/N-Z90-65726-00X),,,,,,,,,
,,,,,Switch Sheet,Pcs,1,(P/N-Z90-31316-51,,,,,,,,,
,,,,,Joint Nipple( Z07-62062-00,Pcs,3,,,,,,,,,,
,,,,,P.L.C Power unit A1561 PN,Pcs,1,,,,,,,,,,
,,,,,P.L.C Computer  unit ASJ71uc24-R4PN,Pcs,1,,,,,,,,,,
,,,,,Solenoid Valve 517240-5L-0Z24v,Pcs,3,,,,,,,,,,
,,,,,Drum Motor,Pcs,2,(P/N-21A-3550-4K),,,,,,,,,
,,,,,Motor GP 7201M,Pcs,2,(P/N-Z90-70097-00X),,,,,,,,,
,,,,,Converter Assy(21C to 7-5),Pcs,2,P/N-21C-N1700-AOX,,,,,,,,,
,,,,,PCB Assy (DRV) Drum & Cam,Pcs,3,P/N- 21C-N1110-500,,,,,,,,,
,,,,,EVAL Unit AWE Spectra ,Pcs,3,P/N-44582000,,,,,,,,,
,,,,,Inverter WJ200-075HFC-VT,Pcs,1,,,,,,,,,,
,,,,,Transformer 150vA380v200v,Pcs,1,,,,,,,,,,
,,,,,Differential Pressure Switch,Pcs,4,,,,,,,,,,
,,,,,Relay 200/220v(AC) witch Base ,Pcs,2,,,,,,,,,,
,,,,,Suction Fan,Pcs,2,,,,,,,,,,
,,,,,Suction Motor 5.5kw,Pcs,2,,,,,,,,,,
,,,,,Carte 8 input analagique,Pcs,3,P/N-PCD2w200,,,,,,,,,
,,,,,Analogue Out put Module ,Pcs,3,P/N-PCD2w400,,,,,,,,,
,,,,,Temperature Sensor 4-20MA 0/50C,Pcs,1,P/N-DV1P42050,,,,,,,,,
,,,,,Terminal Set with 5 keys & with Display ,Pcs,1, (P/N-PCD7D170),,,,,,,,,
,,,,,of 4X16,,,,,,,,,,,,
,,,,,Humidity & Temperature Transmeter ,Pcs,1,(P/N-HF420wB1X1),,,,,,,,,
,,,,,0-50C4-20MA,,,,,,,,,,,,
,,,,,Electrical Motor for Damper 24v AC/DC,Pcs,7,,,,,,,,,,
,,,,1815085,LED Dream Light 0.5kw,Pcs,6,,,,,,,,,,
,,,,1720113,Board with Connector EL-42247,Pcs,50,,,,,,,,,,
,,,,2007126,Cable Spiral - Dia-12mm,Pakt,20,,,,,,,,,,
,,,,2007130,Cable Spiral - Dia-16mm,Pakt,10,,,,,,,,,,
,,,,2007124,Cable Spiral - Dia-8mm,Pakt,14,,,,,,,,,,
